,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
39724,TPC-DI,prospect_horizontal_0_ac4_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LaNa', 'prospect_AgeID', 'prospect_FiN', 'prospect_PoCo', 'prospect_Ph', 'prospect_AdLi2', 'prospect_AddrL1', 'prospect_NeWo', 'prospect_In', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_A', 'prospect_St', 'prospect_MidIn', 'prospect_Gen', 'prospect_NuCreCar', 'prospect_NumC', 'prospect_NumChi', 'prospect_MaSt', 'prospect_Co', 'prospect_OwOReF']",0.24,0.14,1.0,N4
39753,TPC-DI,prospect_horizontal_100_ac5_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_lstnm', 'prospect_gncd', 'prospect_frstnm', 'prospect_pstlcd', 'prospect_ddrssln2', 'prospect_ddrssln1', 'prospect_phn', 'prospect_ncm', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
39759,TPC-DI,prospect_horizontal_100_ac2_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgeID', 'LaNa', 'FirNa', 'PoC', 'AdLi2', 'Pho', 'NeWor', 'AdL1', 'Inc', 'Em', 'CreRa', 'C', 'Ag', 'Sta', 'MidInit', 'Gen', 'NumCrCar', 'MariSt', 'NumCa', 'NuChi', 'OOReF', 'Coun']",0.67,0.5,1.0,N2
39774,TPC-DI,prospect_horizontal_0_ec_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'AddressLine2', 'PostalCode', 'Phone', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.98,0.95,1.0,N0
39783,TPC-DI,prospect_horizontal_100_ac3_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['lstnm', 'frstnm', 'gncd', 'pstlcd', 'ddrssln2', 'phn', 'ddrssln1', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.31,0.18,1.0,N3
39816,TPC-DI,prospect_horizontal_100_ac4_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_FirNa', 'prospect_LN', 'prospect_AgeID', 'prospect_PosCo', 'prospect_Pho', 'prospect_AddrL2', 'prospect_AddrL1', 'prospect_Inc', 'prospect_NeWor', 'prospect_Empl', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_Sta', 'prospect_MiIn', 'prospect_Ge', 'prospect_NuCrCar', 'prospect_NuChil', 'prospect_MariSt', 'prospect_NumC', 'prospect_OwORFl', 'prospect_Cou']",0.31,0.18,1.0,N4
39827,TPC-DI,prospect_horizontal_0_ac2_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LaN', 'FiN', 'AgeID', 'PosC', 'Ph', 'Inc', 'AdL1', 'NeWo', 'AdLi2', 'Em', 'CrRat', 'Ci', 'Ag', 'Sta', 'MidInit', 'Ge', 'NuCreCa', 'NuCh', 'NumC', 'MariSta', 'OOReFl', 'Coun']",0.67,0.5,1.0,N2
39858,TPC-DI,prospect_horizontal_100_ec_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'Phone', 'AddressLine2', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.98,0.95,1.0,N0
39859,TPC-DI,prospect_horizontal_0_ac2_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgID', 'FiN', 'LN', 'PoC', 'Ph', 'AddrL1', 'NeWor', 'AdLi2', 'In', 'Em', 'CrRat', 'Ci', 'Ag', 'Sta', 'MiIn', 'Gen', 'NumCreCa', 'NuCh', 'NuC', 'MarSt', 'OOReF', 'Cou']",0.67,0.5,1.0,N2
39864,TPC-DI,prospect_horizontal_0_ec_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'AgencyID', 'FirstName', 'PostalCode', 'Phone', 'AddressLine2', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
39870,TPC-DI,prospect_horizontal_100_ac5_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_lstnm', 'prospect_gncd', 'prospect_frstnm', 'prospect_pstlcd', 'prospect_ddrssln2', 'prospect_phn', 'prospect_ddrssln1', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_mrtlstts', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
39881,TPC-DI,prospect_horizontal_100_ac2_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LaN', 'AgeID', 'FiN', 'PoCo', 'Ph', 'AdL2', 'AddrLi1', 'Inc', 'NWor', 'Empl', 'CreRat', 'C', 'A', 'Sta', 'MiInit', 'Gen', 'NumCreCa', 'NumCh', 'NumC', 'MarSta', 'OORFl', 'Co']",0.71,0.55,1.0,N2
39882,TPC-DI,prospect_horizontal_0_ac4_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LNa', 'prospect_AgID', 'prospect_FiN', 'prospect_PosC', 'prospect_AdL2', 'prospect_NWor', 'prospect_Ph', 'prospect_AddrL1', 'prospect_Inc', 'prospect_Empl', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_MidIni', 'prospect_Ge', 'prospect_NumCreCa', 'prospect_NuC', 'prospect_NuCh', 'prospect_MarSta', 'prospect_OwORF', 'prospect_Cou']",0.17,0.09,1.0,N4
39884,TPC-DI,prospect_horizontal_50_ac3_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['frstnm', 'gncd', 'lstnm', 'pstlcd', 'phn', 'ddrssln1', 'ddrssln2', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",0.31,0.18,1.0,N3
39895,TPC-DI,prospect_horizontal_50_ec_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'Phone', 'AddressLine2', 'PostalCode', 'Income', 'AddressLine1', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1.0,1.0,1.0,N0
39910,TPC-DI,prospect_horizontal_50_ec_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'AgencyID', 'FirstName', 'PostalCode', 'Phone', 'AddressLine2', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0.98,0.95,1.0,N0
39921,TPC-DI,prospect_horizontal_50_ac2_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LN', 'FirNa', 'AgID', 'AddrLi2', 'PosCo', 'AddLi1', 'NeWor', 'Ph', 'In', 'Em', 'CrRat', 'C', 'A', 'Sta', 'MiIni', 'Gen', 'NumCreCar', 'NuCa', 'NumChi', 'MariSta', 'OwORF', 'Cou']",0.62,0.45,1.0,N2
39927,TPC-DI,prospect_horizontal_0_ac3_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['gncd', 'lstnm', 'frstnm', 'pstlcd', 'ddrssln1', 'phn', 'ddrssln2', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",0.37,0.23,1.0,N3
39948,TPC-DI,prospect_horizontal_0_ac5_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_pstlcd', 'prospect_ddrssln2', 'prospect_ddrssln1', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",0.0,0.0,0.0,N5
39951,TPC-DI,prospect_horizontal_0_ac1_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_FirstName', 'prospect_AgencyID', 'prospect_LastName', 'prospect_PostalCode', 'prospect_Phone', 'prospect_AddressLine2', 'prospect_AddressLine1', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",0.62,0.45,1.0,N1
39970,TPC-DI,prospect_horizontal_50_ac4_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_AgeID', 'prospect_LNa', 'prospect_FirN', 'prospect_PoCo', 'prospect_Pho', 'prospect_AddL1', 'prospect_NWor', 'prospect_AddLi2', 'prospect_In', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ci', 'prospect_Ag', 'prospect_Sta', 'prospect_MiIni', 'prospect_Gen', 'prospect_NuCreCar', 'prospect_NuCh', 'prospect_NumC', 'prospect_MaSt', 'prospect_OORFl', 'prospect_Coun']",0.0,0.0,0.0,N4
39992,TPC-DI,prospect_horizontal_100_ac4_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LaNa', 'prospect_FirNa', 'prospect_AgeID', 'prospect_PosCo', 'prospect_AddLi1', 'prospect_Ph', 'prospect_AdLi2', 'prospect_NeWor', 'prospect_In', 'prospect_Empl', 'prospect_CreRa', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_MidIn', 'prospect_Ge', 'prospect_NuCreCar', 'prospect_NuChi', 'prospect_NumC', 'prospect_MariSt', 'prospect_OwOReF', 'prospect_Coun']",0.24,0.14,1.0,N4
39999,TPC-DI,prospect_horizontal_100_ac3_av,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['frstnm', 'gncd', 'lstnm', 'pstlcd', 'phn', 'ddrssln1', 'ddrssln2', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'mrtlstts', 'nmbrcrs', 'wnrrntflg', 'cntr']",0.31,0.18,1.0,N3
40006,TPC-DI,prospect_horizontal_50_ac4_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_FirN', 'prospect_AgID', 'prospect_LaN', 'prospect_PosCo', 'prospect_AddLi2', 'prospect_Pho', 'prospect_AddLi1', 'prospect_NeWor', 'prospect_Inc', 'prospect_Em', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidInit', 'prospect_Gen', 'prospect_NuCreCa', 'prospect_NuC', 'prospect_NumCh', 'prospect_MarSt', 'prospect_OwOReF', 'prospect_Cou']",0.24,0.14,1.0,N4
40012,TPC-DI,prospect_horizontal_50_ac2_ev,Unionable,91,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LaNa', 'AgID', 'FirN', 'PoCo', 'AddLi2', 'AddrLi1', 'Pho', 'NWo', 'Inc', 'Em', 'CreRa', 'Ci', 'Ag', 'St', 'MiIn', 'Ge', 'NumCreCa', 'NuCa', 'NumCh', 'MaSta', 'OORFl', 'Co']",0.71,0.55,1.0,N2
