,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,it,F1_score,recall,precision
774,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Phone', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",3,1.0,1.0,1.0
797,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,7,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'AgencyID', 'LastName', 'Phone', 'PostalCode', 'AddressLine1', 'AddressLine2', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1,1.0,1.0,1.0
826,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'PostalCode', 'AddressLine1', 'AddressLine2', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'MaritalStatus', 'NumberChildren', 'OwnOrRentFlag', 'Country']",9,1.0,1.0,1.0
832,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'AgencyID', 'FirstName', 'PostalCode', 'AddressLine2', 'Phone', 'NetWorth', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'OwnOrRentFlag', 'MaritalStatus', 'Country']",8,1.0,1.0,1.0
846,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Phone', 'NetWorth', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",7,1.0,1.0,1.0
853,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'AgencyID', 'LastName', 'PostalCode', 'Income', 'Phone', 'AddressLine1', 'NetWorth', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",6,1.0,1.0,1.0
859,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'AddressLine2', 'PostalCode', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0,1.0,1.0,1.0
878,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'AgencyID', 'LastName', 'PostalCode', 'Income', 'AddressLine2', 'Phone', 'AddressLine1', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",2,1.0,1.0,1.0
880,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'Phone', 'PostalCode', 'AddressLine2', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",5,1.0,1.0,1.0
885,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'AgencyID', 'LastName', 'PostalCode', 'NetWorth', 'AddressLine2', 'AddressLine1', 'Income', 'Phone', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",3,1.0,1.0,1.0
886,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'PostalCode', 'AddressLine2', 'AddressLine1', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",4,1.0,1.0,1.0
899,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'AddressLine2', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1,1.0,1.0,1.0
902,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'PostalCode', 'AddressLine2', 'Phone', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",3,1.0,1.0,1.0
915,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Phone', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",9,1.0,1.0,1.0
918,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'AgencyID', 'FirstName', 'PostalCode', 'AddressLine2', 'Income', 'Phone', 'AddressLine1', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",7,1.0,1.0,1.0
922,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'AddressLine2', 'AddressLine1', 'Phone', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",4,1.0,1.0,1.0
929,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'PostalCode', 'Phone', 'NetWorth', 'AddressLine2', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",5,1.0,1.0,1.0
934,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'Phone', 'NetWorth', 'AddressLine2', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",1,1.0,1.0,1.0
956,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'AddressLine2', 'Phone', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",0,1.0,1.0,1.0
959,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'PostalCode', 'Phone', 'AddressLine1', 'AddressLine2', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",6,1.0,1.0,1.0
960,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'Phone', 'AddressLine2', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",8,1.0,1.0,1.0
991,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'Phone', 'AddressLine2', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",2,1.0,1.0,1.0
1005,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'Phone', 'AddressLine2', 'Income', 'AddressLine1', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",6,1.0,1.0,1.0
1008,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'PostalCode', 'Phone', 'NetWorth', 'AddressLine2', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'MaritalStatus', 'NumberChildren', 'NumberCars', 'OwnOrRentFlag', 'Country']",0,1.0,1.0,1.0
1009,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'FirstName', 'LastName', 'PostalCode', 'NetWorth', 'AddressLine2', 'Phone', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",3,1.0,1.0,1.0
1015,tests_stability,prospect_horizontal_0_ec_av,prospect_horizontal_0_ec_av,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'LastName', 'AgencyID', 'PostalCode', 'AddressLine2', 'Phone', 'AddressLine1', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",8,1.0,1.0,1.0
