,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
262,OpenData,miller2_vertical_30_ac1_ev,Joinable,1.0,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]","['Fiscal year', 'Section ID', 'Disability issues (marker)', 'Climate change mitigation (marker)', 'CountryRegion ID', 'Urban issues (marker)', 'Enviromental sustainability (marker)', 'Organisation sub-class', 'CIDA business delivery model (old)', 'Sector name', 'Children issues (marker)', 'PBA type', 'Organisation type', 'Division name', 'Untied amount(Project-level budget)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_ContinentName', 'miller2_OrganisationClass', 'miller2_OrganisationType', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_ContinentID', 'miller2_ClimateChangeMitigation(marker)', 'miller2_PBAType', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_Biodiversity(marker)', 'miller2_CountryRegionPercent', 'miller2_EnviromentalSustainability(marker)', 'miller2_YouthIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_SectorPercent', 'miller2_FiscalYear']",,0.55,0.53,0.57
282,OpenData,miller2_both_50_1_ac2_ev,Joinable,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmoSpe', 'OrgNa', 'OrgaID', 'CounRegN', 'ProBroCouID', 'CoReID', 'SecN', 'SecID', 'OrganSu', 'OrgaCla', 'OrganT', 'ContiNa', 'ContID', 'YouIs', 'ChilIs', 'IndIss', 'UrbIs', 'DisaIss', 'KnoFDeve', 'TrDevelo', 'GeEq', 'ICTAATFDeve', 'Biodi', 'SePer', 'CoRePer', 'FiY']",0 days 00:02:25.235994,0.0,0.0,0.0
295,OpenData,miller2_vertical_1_ac4_ev,Joinable,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgaID', 'miller2_OrgN', 'miller2_CounRegNa', 'miller2_CounReID', 'miller2_SecN', 'miller2_PrBroCoID', 'miller2_SeID', 'miller2_OrganS', 'miller2_OrgaT', 'miller2_ConNa', 'miller2_OrgaCl', 'miller2_ConID', 'miller2_KnoFoDeve', 'miller2_ICTAATFoDeve', 'miller2_IndIss', 'miller2_YoIs', 'miller2_ChilIs', 'miller2_GeEq', 'miller2_TraDevel', 'miller2_Biodi', 'miller2_DisabIss', 'miller2_UrbIs', 'miller2_CouRegPe', 'miller2_FiY', 'miller2_SePer']",,0.0,0.0,0.0
297,OpenData,miller2_vertical_70_ac2_ev,Joinable,1.0,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]","['Fiscal year', 'IRTC percent', 'FSTC percent', 'Indigenous issues (marker)', 'Climate change mitigation (marker)', 'Youth issues (marker)', 'Branch name', 'Continent ID', 'Programming process (new)', 'Regional program (marker)', 'Organisation sub-class', 'CIDA business delivery model (old)', 'Sector percent', 'Untied amount(Project-level budget)', 'ICT as a tool for development (marker)', 'Section name', 'Knowledge for development (marker)', 'Desertification (marker)', 'Continent name', 'Disability issues (marker)', 'Children issues (marker)', 'CountryRegion percent', 'Fund centre name', 'Trade development (marker)', 'PBA type', 'Gender equality (marker)', 'Project Browser country ID', 'Division ID', 'Organisation name', 'CFLI (marker)', 'CountryRegion name', 'Organisation ID', 'Organisation class', 'Sector name', 'Amount spent', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section ID', 'Fund centre ID', 'Bilateral aid (international marker)']","['AmoSp', 'UnAmoProjBud', 'OrgaID', 'OrganN', 'FCenNa', 'CouReN', 'CouReID', 'SeNa', 'SecID', 'ProjBrCoID', 'SeN', 'OrgSu', 'DivID', 'OrgCl', 'BraN', 'PBATy', 'ConID', 'ICTAAToFDevelo', 'YouIss', 'UrbIss', 'DisabIs', 'ConNa', 'Bio', 'OrgaT', 'CliChMit', 'ChilIs', 'EnvSustain', 'IndigIs', 'TraDevelo', 'Deser', 'GenEq', 'RePr', 'IRTCPer', 'KnoFDeve', 'CIDABuDeliMo', 'CoRegPe', 'CliChAda', 'ParticiDeveloAnGoGover', 'FSTCPerc', 'SePer', 'CFLI', 'FisYe', 'PrograPr']",0 days 00:06:18.362661,0.73,0.66,0.82
309,OpenData,miller2_vertical_70_ac1_ev,Joinable,1.0,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","['Fiscal year', 'CountryRegion percent', 'Section name', 'Climate change adaptation (marker)', 'Branch name', 'Programming process (new)', 'Gender equality (marker)', 'Status', 'Division ID', 'Organisation type', 'Indigenous issues (marker)', 'Knowledge for development (marker)', 'Children issues (marker)', 'Organisation name', 'Climate change mitigation (marker)', 'Continent ID', 'PBA type', 'Trade development (marker)', 'Fund centre name', 'Division name', 'Biodiversity (marker)', 'Urban issues (marker)', 'CFLI (marker)', 'Organisation sub-class', 'Organisation ID', 'Project Browser country ID', 'FSTC percent', 'Bilateral aid (international marker)', 'Regional program (marker)', 'Organisation class', 'Untied amount(Project-level budget)', 'CIDA business delivery model (old)', 'IRTC percent', 'Sector name', 'CountryRegion name', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Section ID', 'Fund centre ID', 'Enviromental sustainability (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_FundCentreName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_ProjectBrowserCountryID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_DivisionID', 'miller2_BranchName', 'miller2_OrganisationClass', 'miller2_OrganisationType', 'miller2_PBAType', 'miller2_ContinentID', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ContinentName', 'miller2_DisabilityIssues(marker)', 'miller2_IRTCPercent', 'miller2_YouthIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_GenderEquality(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_BilateralAid(internationalMarker)', 'miller2_Status', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_Biodiversity(marker)', 'miller2_CFLI(marker)', 'miller2_FSTCPercent', 'miller2_RegionalProgram(marker)', 'miller2_SectorPercent', 'miller2_ProgrammingProcess(new)', 'miller2_CountryRegionPercent', 'miller2_FiscalYear']",,0.63,0.51,0.82
316,OpenData,miller2_vertical_1_ac1_ev,Joinable,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_UrbanIssues(marker)', 'miller2_OrganisationType', 'miller2_ContinentName', 'miller2_TradeDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ContinentID', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_FiscalYear']",,0.0,0.0,0.0
328,OpenData,miller2_both_50_30_ac1_ev,Joinable,1.0,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]","['Fiscal year', 'Fund centre name', 'Biodiversity (marker)', 'CountryRegion ID', 'Organisation type', 'Organisation name', 'Desertification (marker)', 'Sector name', 'CountryRegion percent', 'CountryRegion name', 'Fund centre ID', 'CFLI (marker)', 'Youth issues (marker)', 'Organisation class', 'Urban issues (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreName', 'miller2_FundCentreID', 'miller2_OrganisationSub-class', 'miller2_OrganisationType', 'miller2_TradeDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_ContinentID', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_Desertification(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_CFLI(marker)', 'miller2_FiscalYear']",,0.28,0.27,0.29
361,OpenData,miller2_vertical_1_ac2_ev,Joinable,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrganiID', 'OrgNa', 'CoRegID', 'CoReN', 'SeNa', 'ProBroCouID', 'SecID', 'OrganiSu', 'OrganiCl', 'OrgTy', 'ContiID', 'YoIss', 'ConN', 'TraDevelo', 'IndigIs', 'ICTAATFDeve', 'Biodi', 'GenEqua', 'UrIs', 'KnowFoDeve', 'DisabIs', 'ChIss', 'SePer', 'CounRePe', 'FiY']",0 days 00:03:26.235434,0.0,0.0,0.0
380,OpenData,miller2_both_50_1_ac4_ev,Joinable,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSp', 'miller2_OrganID', 'miller2_OrganN', 'miller2_CounReID', 'miller2_CoReN', 'miller2_PrBrowCoID', 'miller2_SecID', 'miller2_SeN', 'miller2_OrgSu', 'miller2_ConID', 'miller2_OrgaCla', 'miller2_ICTAAToFoDevel', 'miller2_UrIs', 'miller2_OrganTy', 'miller2_ChilIss', 'miller2_ConNa', 'miller2_YoIss', 'miller2_Biodi', 'miller2_IndIss', 'miller2_KnowlFDev', 'miller2_TraDevelo', 'miller2_DisaIss', 'miller2_GenEqua', 'miller2_SecPe', 'miller2_FisY', 'miller2_CouRePer']",0 days 00:01:52.991382,0.0,0.0,0.0
383,OpenData,miller2_both_50_50_ac2_ev,Joinable,1.0,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","['Fiscal year', 'Enviromental sustainability (marker)', 'Organisation sub-class', 'Sector ID', 'CIDA business delivery model (old)', 'Untied amount(Project-level budget)', 'Programming process (new)', 'Organisation class', 'FSTC percent', 'Division ID', 'Fund centre name', 'ICT as a tool for development (marker)', 'Project number', 'Continent name', 'Climate change mitigation (marker)', 'Section ID', 'Bilateral aid (international marker)', 'Gender equality (marker)', 'Organisation ID', 'Branch ID', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Division name', 'CountryRegion ID', 'Urban issues (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Children issues (marker)']","['AmoSpe', 'ProjNu', 'UnAmoProBu', 'OrganID', 'OrgNa', 'CouReNa', 'CouRegID', 'ProjBroCoID', 'SeID', 'SecNa', 'FCenNa', 'SecID', 'OrganiS', 'DivN', 'DiviID', 'BraID', 'OrgaCla', 'OrgaT', 'ICTAATFDevelo', 'ConNa', 'GenEqu', 'ContID', 'YouIs', 'ClimChaMiti', 'CIDABusDeliMo', 'CliChAdap', 'KnowlFDevelo', 'IndigIss', 'EnviSusta', 'BilaAiMa', 'DisIs', 'Dese', 'CouRegPe', 'SecPer', 'UrbIs', 'FSTCPe', 'ProgrPro', 'FisY']",,0.68,0.68,0.68
455,OpenData,miller2_vertical_30_ac2_ev,Joinable,2.0,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]","['Fiscal year', 'Section name', 'Organisation type', 'Knowledge for development (marker)', 'Organisation sub-class', 'Sector percent', 'Organisation ID', 'Continent name', 'Climate change adaptation (marker)', 'Programming process (new)', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'Section ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['AmSp', 'UnAmPrBu', 'OrganN', 'OrgID', 'CoReN', 'CoReID', 'ProBrowCouID', 'SecID', 'SecN', 'SectN', 'SeID', 'OrganSu', 'OrgaCla', 'ConN', 'UrbIs', 'OrgaT', 'KnowlFoDev', 'ChiIss', 'ConID', 'GeEq', 'YouIs', 'CliChAda', 'DisIss', 'ICTAAToFDevel', 'IndIs', 'Biodi', 'CFLI', 'FSTCPer', 'RegProg', 'CouRePe', 'PrograProc', 'SecPerc', 'FiY']",,0.48,0.4,0.6
488,OpenData,miller2_both_50_50_ac4_ev,Joinable,2.0,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'ICT as a tool for development (marker)', 'Fund centre ID', 'Biodiversity (marker)', 'Organisation sub-class', 'CountryRegion percent', 'Branch ID', 'Organisation name', 'Division name', 'Maximum CIDA contribution (project-level)', 'Status', 'Section name', 'Climate change mitigation (marker)', 'Organisation ID', 'Continent ID', 'CIDA business delivery model (old)', 'Enviromental sustainability (marker)', 'CFLI (marker)', 'CountryRegion ID', 'Trade development (marker)', 'CountryRegion name', 'Desertification (marker)', 'Regional program (marker)', 'Project number', 'Untied amount(Project-level budget)', 'Branch name', 'Division ID', 'Section ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'Children issues (marker)']","['miller2_AmSpe', 'miller2_ProjNu', 'miller2_MaCIDAContr', 'miller2_UnAmProjBu', 'miller2_OrganID', 'miller2_OrgNa', 'miller2_PrBrowCoID', 'miller2_CounRegID', 'miller2_CouReN', 'miller2_SecN', 'miller2_SeID', 'miller2_FCenID', 'miller2_SectNa', 'miller2_OrganiS', 'miller2_DiN', 'miller2_BrID', 'miller2_OrganiCla', 'miller2_GeEqu', 'miller2_ContNa', 'miller2_YouIs', 'miller2_TraDevelo', 'miller2_DisabIss', 'miller2_OrganT', 'miller2_CIDABusiDeMo', 'miller2_CliChMitig', 'miller2_Biodi', 'miller2_Dese', 'miller2_IndigIs', 'miller2_KnoFoDevelo', 'miller2_ContiID', 'miller2_ICTAATFDeve', 'miller2_EnviSustain', 'miller2_St', 'miller2_SePerc', 'miller2_RegPro', 'miller2_CFLI', 'miller2_CouRePe', 'miller2_FiYe']",0 days 00:03:12.118055,0.0,0.0,0.0
531,OpenData,miller2_vertical_70_ac1_ev,Joinable,2.0,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]","['Fiscal year', 'CountryRegion percent', 'Section name', 'Climate change adaptation (marker)', 'Branch name', 'Programming process (new)', 'Gender equality (marker)', 'Status', 'Division ID', 'Organisation type', 'Indigenous issues (marker)', 'Knowledge for development (marker)', 'Children issues (marker)', 'Organisation name', 'Climate change mitigation (marker)', 'Continent ID', 'PBA type', 'Trade development (marker)', 'Fund centre name', 'Division name', 'Biodiversity (marker)', 'Urban issues (marker)', 'CFLI (marker)', 'Organisation sub-class', 'Organisation ID', 'Project Browser country ID', 'FSTC percent', 'Bilateral aid (international marker)', 'Regional program (marker)', 'Organisation class', 'Untied amount(Project-level budget)', 'CIDA business delivery model (old)', 'IRTC percent', 'Sector name', 'CountryRegion name', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Section ID', 'Fund centre ID', 'Enviromental sustainability (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_FundCentreName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_ProjectBrowserCountryID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_OrganisationClass', 'miller2_BranchName', 'miller2_PBAType', 'miller2_UrbanIssues(marker)', 'miller2_OrganisationType', 'miller2_YouthIssues(marker)', 'miller2_ContinentName', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_Status', 'miller2_ChildrenIssues(marker)', 'miller2_ContinentID', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_RegionalProgram(marker)', 'miller2_Biodiversity(marker)', 'miller2_CFLI(marker)', 'miller2_IRTCPercent', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_FSTCPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",0 days 00:05:50.021029,0.58,0.46,0.8
