,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
312,OpenData,miller2_vertical_30_ac4_av,Semantically-Joinable,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Sector percent', 'Organisation class', 'Indigenous issues (marker)', 'CountryRegion percent', 'Urban issues (marker)', 'Section ID', 'Enviromental sustainability (marker)', 'Branch name', 'Biodiversity (marker)', 'CFLI (marker)', 'Climate change adaptation (marker)', 'Gender equality (marker)', 'Project number', 'Continent ID', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change mitigation (marker)', 'Desertification (marker)']","['miller2_AmSpe', 'miller2_ProjNum', 'miller2_OrgaID', 'miller2_OrganN', 'miller2_CounRegNa', 'miller2_CounReID', 'miller2_SecNa', 'miller2_SecID', 'miller2_PrBrCoID', 'miller2_SectID', 'miller2_OrgS', 'miller2_OrganiCla', 'miller2_BraNa', 'miller2_OrgT', 'miller2_ContiN', 'miller2_ContID', 'miller2_UrIs', 'miller2_IndiIs', 'miller2_TrDevel', 'miller2_GenEqu', 'miller2_ICTAATFoDevelo', 'miller2_PartDevAnGGover', 'miller2_Biodi', 'miller2_KnowFDev', 'miller2_ChiIss', 'miller2_EnviSustai', 'miller2_DisabIs', 'miller2_ClChaAda', 'miller2_YoIss', 'miller2_SecPe', 'miller2_CFLI', 'miller2_CouRegPerc', 'miller2_FisY']",,0.0,0.0,0.0
318,OpenData,miller2_both_50_70_ac2_av,Semantically-Joinable,1.0,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]","['Fiscal year', 'ICT as a tool for development (marker)', 'Organisation name', 'IRTC percent', 'Status', 'Indigenous issues (marker)', 'CFLI (marker)', 'Youth issues (marker)', 'CountryRegion ID', 'Children issues (marker)', 'CountryRegion percent', 'Untied amount(Project-level budget)', 'Sector percent', 'Climate change mitigation (marker)', 'Regional program (marker)', 'Branch name', 'PBA type', 'Organisation class', 'Trade development (marker)', 'FSTC percent', 'Continent ID', 'Participatory development and good governance', 'Section ID', 'CountryRegion name', 'Enviromental sustainability (marker)', 'Section name', 'Knowledge for development (marker)', 'Urban issues (marker)', 'Division ID', 'Fund centre name', 'Organisation type', 'Continent name', 'Branch ID', 'Climate change adaptation (marker)', 'Biodiversity (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division name', 'Fund centre ID', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Desertification (marker)']","['AmoSp', 'UnAmPrBud', 'OrgNa', 'OrganID', 'CouRegID', 'CoRegN', 'ProjBrCouID', 'SecNa', 'FCenNa', 'SeNa', 'SeID', 'OrganSu', 'DiviID', 'BraNa', 'BraID', 'OrganiCl', 'OrganiT', 'ChilIss', 'ContNa', 'ICTAAToFoDevel', 'PBAT', 'YoIs', 'KnoFDev', 'ClimChMit', 'ContID', 'UrbIs', 'Bio', 'GenEq', 'PartDevAGoGove', 'IndiIs', 'TrDevel', 'DisaIs', 'EnviSusta', 'Sta', 'ClimChAdapt', 'CoRePe', 'SePe', 'FSTCPe', 'RegPro', 'CFLI', 'IRTCPerc', 'FisYe']",,0.72,0.6,0.91
345,OpenData,miller2_both_50_30_ac1_av,Semantically-Joinable,1.0,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]","['Fiscal year', 'CountryRegion ID', 'FSTC percent', 'CountryRegion percent', 'Organisation sub-class', 'Project Browser country ID', 'Division name', 'Maximum CIDA contribution (project-level)', 'Sector name', 'Project number', 'Biodiversity (marker)', 'Organisation class', 'Bilateral aid (international marker)', 'Continent ID', 'Fund centre name', 'Status', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Untied amount(Project-level budget)', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreName', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_OrganisationClass', 'miller2_OrganisationType', 'miller2_UrbanIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ContinentID', 'miller2_DisabilityIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ContinentName', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_YouthIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_FSTCPercent', 'miller2_FiscalYear']",,0.34,0.33,0.36
347,OpenData,miller2_both_50_50_ac4_av,Semantically-Joinable,1.0,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'ICT as a tool for development (marker)', 'Continent ID', 'Enviromental sustainability (marker)', 'Programming process (new)', 'Division name', 'Organisation ID', 'Bilateral aid (international marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'Organisation type', 'Trade development (marker)', 'Organisation name', 'Climate change adaptation (marker)', 'Knowledge for development (marker)', 'Fund centre name', 'CountryRegion ID', 'CountryRegion name', 'Climate change mitigation (marker)', 'PBA type', 'Children issues (marker)', 'Section ID', 'Section name', 'Division ID', 'Project number', 'Status', 'Branch ID', 'Branch name', 'Regional program (marker)', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Desertification (marker)', 'Biodiversity (marker)']","['miller2_AmoSp', 'miller2_MaxCIDACont', 'miller2_OrganiID', 'miller2_OrgaNa', 'miller2_CoReNa', 'miller2_CoRegID', 'miller2_SeID', 'miller2_ProjBrCoID', 'miller2_SeNa', 'miller2_FuCenN', 'miller2_SectID', 'miller2_SectN', 'miller2_OrganSu', 'miller2_DiID', 'miller2_DiNa', 'miller2_OrganCl', 'miller2_PBAT', 'miller2_PartDeveAGoGover', 'miller2_CliChMitig', 'miller2_GeEqu', 'miller2_ConN', 'miller2_UrIs', 'miller2_ContID', 'miller2_TraDevel', 'miller2_OrganiTy', 'miller2_ChiIs', 'miller2_YoIss', 'miller2_KnoFDevel', 'miller2_ClimChaAda', 'miller2_EnvSustain', 'miller2_DisaIss', 'miller2_ICTAATFDevel', 'miller2_SecPerc', 'miller2_IndiIss', 'miller2_BilatAiMar', 'miller2_CoRegPer', 'miller2_FiYe', 'miller2_ProgProc']",,0.4,0.28,0.7
391,OpenData,miller2_vertical_1_ac4_av,Semantically-Joinable,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgN', 'miller2_OrgaID', 'miller2_CoRegNa', 'miller2_CounRegID', 'miller2_ProBrowCounID', 'miller2_SeID', 'miller2_SeNa', 'miller2_OrgaS', 'miller2_OrgaT', 'miller2_ContID', 'miller2_YouIss', 'miller2_OrgCla', 'miller2_ContiNa', 'miller2_DisabIss', 'miller2_ChiIs', 'miller2_IndigIs', 'miller2_GenEq', 'miller2_KnowFDeve', 'miller2_Biod', 'miller2_ICTAAToFoDeve', 'miller2_UrbIss', 'miller2_TraDevelo', 'miller2_SePe', 'miller2_FiYe', 'miller2_CounRegPerc']",,0.0,0.0,0.0
430,OpenData,miller2_vertical_50_ac1_av,Semantically-Joinable,1.0,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]","['Fiscal year', 'Trade development (marker)', 'CountryRegion name', 'Indigenous issues (marker)', 'Continent ID', 'Climate change mitigation (marker)', 'Biodiversity (marker)', 'Organisation class', 'Knowledge for development (marker)', 'Maximum CIDA contribution (project-level)', 'Section ID', 'Fund centre ID', 'Organisation type', 'Project number', 'Youth issues (marker)', 'Enviromental sustainability (marker)', 'CountryRegion percent', 'Branch ID', 'Programming process (new)', 'Division ID', 'Sector ID', 'IRTC percent', 'ICT as a tool for development (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'Status', 'Branch name', 'Division name', 'Section name', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_FundCentreID', 'miller2_CountryRegionName', 'miller2_FundCentreName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_BranchID', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_OrganisationType', 'miller2_ClimateChangeMitigation(marker)', 'miller2_ContinentName', 'miller2_IndigenousIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_GenderEquality(marker)', 'miller2_UrbanIssues(marker)', 'miller2_CountryRegionPercent', 'miller2_Biodiversity(marker)', 'miller2_IRTCPercent', 'miller2_SectorPercent', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",0 days 00:05:50.667000,0.55,0.44,0.73
432,OpenData,miller2_vertical_70_ac4_av,Semantically-Joinable,1.0,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Continent ID', 'Disability issues (marker)', 'Branch ID', 'Section name', 'Biodiversity (marker)', 'Fund centre ID', 'Knowledge for development (marker)', 'Indigenous issues (marker)', 'Youth issues (marker)', 'Climate change mitigation (marker)', 'FSTC percent', 'CIDA business delivery model (old)', 'IRTC percent', 'Division ID', 'CountryRegion percent', 'Climate change adaptation (marker)', 'Children issues (marker)', 'Continent name', 'Desertification (marker)', 'Sector name', 'Organisation class', 'Organisation ID', 'Trade development (marker)', 'PBA type', 'Branch name', 'Sector percent', 'Project number', 'Organisation name', 'CountryRegion ID', 'Status', 'Organisation type', 'CountryRegion name', 'Amount spent', 'Urban issues (marker)', 'Maximum CIDA contribution (project-level)', 'Division name', 'Section ID', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'Programming process (new)']","['miller2_AmSpe', 'miller2_ProjNum', 'miller2_OrgaNa', 'miller2_OrgID', 'miller2_CouReNa', 'miller2_FCeID', 'miller2_CouReID', 'miller2_ProBrowCounID', 'miller2_SeID', 'miller2_SecN', 'miller2_OrganSu', 'miller2_DivID', 'miller2_OrganCla', 'miller2_BraID', 'miller2_BrN', 'miller2_KnowlFDevel', 'miller2_ConID', 'miller2_PartDevelAGoGov', 'miller2_OrgaT', 'miller2_YoIs', 'miller2_DisIs', 'miller2_IndiIss', 'miller2_TrDevel', 'miller2_ContiNa', 'miller2_ClChaMit', 'miller2_PBATy', 'miller2_Desertif', 'miller2_UrIss', 'miller2_EnviSust', 'miller2_GeEq', 'miller2_ChIs', 'miller2_Sta', 'miller2_SePe', 'miller2_CliChAdap', 'miller2_ICTAATFoDeve', 'miller2_IRTCPe', 'miller2_Bio', 'miller2_CIDABusiDeliMo', 'miller2_FSTCPerc', 'miller2_BilaAMa', 'miller2_CouRePe', 'miller2_FisY']",0 days 00:04:05.652271,0.0,0.0,0.0
454,OpenData,miller2_both_50_30_ec_av,Semantically-Joinable,2.0,[1],[1],"['Fiscal year', 'Organisation type', 'Branch name', 'Branch ID', 'CountryRegion ID', 'Climate change adaptation (marker)', 'Youth issues (marker)', 'Sector ID', 'Status', 'Disability issues (marker)', 'Children issues (marker)', 'Fund centre name', 'FSTC percent', 'Amount spent', 'Biodiversity (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Untied amount(Project-level budget)', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']",['Status'],,1.0,1.0,1.0
477,OpenData,miller2_both_50_70_ac5_av,Semantically-Joinable,2.0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'FSTC percent', 'Branch name', 'Enviromental sustainability (marker)', 'Section ID', 'Bilateral aid (international marker)', 'Regional program (marker)', 'Organisation type', 'Sector name', 'Amount spent', 'Continent ID', 'Branch ID', 'Gender equality (marker)', 'Organisation class', 'Status', 'Section name', 'Organisation name', 'Trade development (marker)', 'Sector percent', 'Indigenous issues (marker)', 'Untied amount(Project-level budget)', 'Fund centre ID', 'Children issues (marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'ICT as a tool for development (marker)', 'Organisation sub-class', 'Fund centre name', 'Programming process (new)', 'Knowledge for development (marker)', 'Youth issues (marker)', 'CountryRegion percent', 'CIDA business delivery model (old)', 'Organisation ID', 'Climate change mitigation (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Climate change adaptation (marker)']","['miller2_mntspnt', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_fndcntrd', 'miller2_fndcntrnm', 'miller2_sctnnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_brnchd', 'miller2_brnchnm', 'miller2_cntnntd', 'miller2_rbnsss(mrkr)', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_bdvrst(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_rgnstntp', 'miller2_chldrnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_stts', 'miller2_dsrtfctn(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_sctrprcnt', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_fstcprcnt', 'miller2_rgnlprgrm(mrkr)', 'miller2_fsclr', 'miller2_prgrmmngprcss(nw)']",,0.0,0.0,0.0
482,OpenData,miller2_vertical_1_ac4_av,Semantically-Joinable,2.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgN', 'miller2_OrgaID', 'miller2_CoRegNa', 'miller2_CounRegID', 'miller2_ProBrowCounID', 'miller2_SeNa', 'miller2_SeID', 'miller2_OrgaS', 'miller2_OrgCla', 'miller2_ContID', 'miller2_OrgaT', 'miller2_ContiNa', 'miller2_KnowFDeve', 'miller2_ChiIs', 'miller2_UrbIss', 'miller2_ICTAAToFoDeve', 'miller2_IndigIs', 'miller2_YouIss', 'miller2_Biod', 'miller2_GenEq', 'miller2_TraDevelo', 'miller2_DisabIss', 'miller2_CounRegPerc', 'miller2_SePe', 'miller2_FiYe']",,0.0,0.0,0.0
510,OpenData,miller2_vertical_70_ec_av,Semantically-Joinable,2.0,[1],[1],"['Fiscal year', 'Fund centre ID', 'CFLI (marker)', 'Maximum CIDA contribution (project-level)', 'Continent ID', 'Fund centre name', 'Sector percent', 'Urban issues (marker)', 'Status', 'PBA type', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Regional program (marker)', 'Knowledge for development (marker)', 'Continent name', 'Gender equality (marker)', 'Division name', 'Sector name', 'Organisation ID', 'Section ID', 'Organisation type', 'Project number', 'Organisation class', 'CountryRegion ID', 'Bilateral aid (international marker)', 'ICT as a tool for development (marker)', 'Project Browser country ID', 'Untied amount(Project-level budget)', 'CountryRegion percent', 'Section name', 'Organisation name', 'Division ID', 'Biodiversity (marker)', 'Programming process (new)', 'Disability issues (marker)', 'Branch ID', 'Branch name', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Participatory development and good governance']",['Status'],,1.0,1.0,1.0
516,OpenData,miller2_both_50_1_ac5_av,Semantically-Joinable,2.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_rgnstntp', 'miller2_cntnntnm', 'miller2_dsbltsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_thsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
561,OpenData,miller2_both_50_50_ac1_av,Semantically-Joinable,2.0,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]","['Fiscal year', 'Organisation sub-class', 'Organisation ID', 'Project Browser country ID', 'Sector percent', 'Status', 'Knowledge for development (marker)', 'Sector name', 'Division name', 'Sector ID', 'Climate change mitigation (marker)', 'Untied amount(Project-level budget)', 'PBA type', 'Regional program (marker)', 'Climate change adaptation (marker)', 'CountryRegion percent', 'IRTC percent', 'Enviromental sustainability (marker)', 'Organisation type', 'Continent ID', 'Trade development (marker)', 'Bilateral aid (international marker)', 'Youth issues (marker)', 'Organisation name', 'Indigenous issues (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Section ID', 'Section name', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_OrganisationSub-class', 'miller2_DivisionName', 'miller2_YouthIssues(marker)', 'miller2_OrganisationType', 'miller2_OrganisationClass', 'miller2_IndigenousIssues(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_Desertification(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ContinentID', 'miller2_Biodiversity(marker)', 'miller2_GenderEquality(marker)', 'miller2_PBAType', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_ContinentName', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_RegionalProgram(marker)', 'miller2_Status', 'miller2_EnviromentalSustainability(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_FiscalYear', 'miller2_IRTCPercent']",0 days 00:03:13.261571,0.44,0.36,0.56
