,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
27707,TPC-DI,prospect_both_50_30_ac1_ev,Joinable,64.0,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['AgencyID', 'OwnOrRentFlag', 'MaritalStatus', 'CreditRating', 'Country', 'MiddleInitial', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['prospect_AgencyID', 'prospect_Phone', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.67,0.5,1.0
27717,TPC-DI,prospect_both_50_50_ec_ev,Joinable,64.0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['AgencyID', 'Gender', 'MaritalStatus', 'AddressLine1', 'PostalCode', 'City', 'Income', 'AddressLine2', 'NetWorth', 'CreditRating', 'NumberChildren', 'LastName', 'FirstName', 'MiddleInitial', 'State', 'Country']","['AgencyID', 'Phone', 'PostalCode', 'NetWorth', 'Income', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.91,0.91,0.91
27724,TPC-DI,prospect_vertical_1_ac2_ev,Joinable,64.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgeID', 'NWor', 'Pho', 'Inc', 'Empl', 'CreRat', 'Ag', 'NumCrCar', 'NumCh', 'NuCa', 'MaSta', 'OwOReFl']",,0.0,0.0,0.0
27749,TPC-DI,prospect_both_50_70_ac3_ev,Joinable,64.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'CreditRating', 'City', 'Gender', 'PostalCode', 'Phone', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'AddressLine1', 'LastName', 'MiddleInitial', 'Employer', 'Country', 'NetWorth', 'FirstName', 'AddressLine2', 'State']","['gncd', 'lstnm', 'phn', 'ntwrth', 'pstlcd', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.42,0.27,1.0
27760,TPC-DI,prospect_vertical_70_ac2_ev,Joinable,64.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'OwnOrRentFlag', 'LastName', 'City', 'CreditRating', 'Income', 'MiddleInitial', 'Employer', 'Phone', 'Age', 'Country', 'AddressLine1', 'NumberChildren', 'PostalCode', 'NumberCreditCards', 'FirstName', 'Gender', 'AddressLine2']","['AgID', 'LaNa', 'Ph', 'NeWor', 'Inc', 'PosC', 'AddLi1', 'Empl', 'CreRa', 'Ci', 'A', 'Sta', 'MiInit', 'NumCreCar', 'NumChi', 'NuC', 'MaSt', 'OwORFl', 'Cou']",,0.5,0.33,1.0
27762,TPC-DI,prospect_both_50_30_ec_ev,Joinable,64.0,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]","['AgencyID', 'Phone', 'CreditRating', 'FirstName', 'Age', 'OwnOrRentFlag', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['AgencyID', 'FirstName', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.92,1.0,0.86
27788,TPC-DI,prospect_vertical_1_ec_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.33,1.0,0.2
27794,TPC-DI,prospect_vertical_1_ac4_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgID', 'prospect_Ph', 'prospect_In', 'prospect_NWor', 'prospect_Empl', 'prospect_CreRa', 'prospect_Ag', 'prospect_NuCreCar', 'prospect_NuCh', 'prospect_NuCa', 'prospect_MariSta', 'prospect_OwOReFl']",,0.67,1.0,0.5
27796,TPC-DI,prospect_vertical_50_ac5_ev,Joinable,65.0,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['AgencyID', 'NumberCars', 'AddressLine2', 'Income', 'Age', 'City', 'Country', 'NumberCreditCards', 'CreditRating', 'NetWorth', 'Phone', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_cntr', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.56,0.45,0.71
27805,TPC-DI,prospect_both_50_30_ac5_ev,Joinable,65.0,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]","['AgencyID', 'FirstName', 'Phone', 'NumberCars', 'State', 'City', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'Country', 'Income']","['prospect_gncd', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.5,0.5,0.5
27808,TPC-DI,prospect_both_50_50_ac3_ev,Joinable,65.0,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'Age', 'Income', 'CreditRating', 'AddressLine1', 'Phone', 'Gender', 'NumberChildren', 'City', 'Country', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine2', 'PostalCode']","['gncd', 'phn', 'ntwrth', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.44,0.36,0.57
27828,TPC-DI,prospect_both_50_30_ac1_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'OwnOrRentFlag', 'MaritalStatus', 'CreditRating', 'Country', 'MiddleInitial', 'LastName', 'FirstName', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State']","['prospect_AgencyID', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.57,0.67,0.5
27829,TPC-DI,prospect_vertical_30_ec_ev,Joinable,65.0,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['AgencyID', 'Employer', 'City', 'NumberCreditCards', 'Gender', 'MiddleInitial', 'LastName', 'FirstName', 'AddressLine1', 'AddressLine2', 'PostalCode', 'State', 'Country', 'Phone']","['AgencyID', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag']",,0.8,1.0,0.67
27844,TPC-DI,prospect_both_50_1_ec_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'Age', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag']",,0.33,1.0,0.2
27855,TPC-DI,prospect_vertical_30_ac1_ev,Joinable,65.0,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Country', 'AddressLine1', 'OwnOrRentFlag', 'MaritalStatus', 'Gender', 'LastName', 'FirstName', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['prospect_AgencyID', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine1', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.67,0.83,0.56
27884,TPC-DI,prospect_both_50_1_ac4_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_AgeID', 'prospect_Pho', 'prospect_NWo', 'prospect_Inc', 'prospect_Em', 'prospect_CreRat', 'prospect_A', 'prospect_NumCreCa', 'prospect_NumChi', 'prospect_NumC', 'prospect_MarSta', 'prospect_OwOReF']",,0.0,0.0,0.0
27885,TPC-DI,prospect_both_50_70_ac1_ev,Joinable,65.0,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Gender', 'FirstName', 'OwnOrRentFlag', 'Phone', 'Employer', 'MiddleInitial', 'CreditRating', 'PostalCode', 'NumberCars', 'AddressLine1', 'Age', 'AddressLine2', 'Country', 'MaritalStatus', 'LastName', 'City', 'State']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.83,0.8,0.86
27897,TPC-DI,prospect_both_50_50_ac2_ev,Joinable,65.0,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1]","['AgencyID', 'Country', 'NumberCars', 'LastName', 'NumberCreditCards', 'AddressLine1', 'FirstName', 'Gender', 'CreditRating', 'OwnOrRentFlag', 'Income', 'MiddleInitial', 'AddressLine2', 'PostalCode', 'City', 'State']","['AgeID', 'LN', 'FirN', 'Ph', 'NeWo', 'Inc', 'AddLi1', 'Em', 'CreRa', 'A', 'Ge', 'NumCreCa', 'NumChil', 'NumC', 'MarSt', 'OwORFl', 'Coun']",,0.6,0.55,0.67
27917,TPC-DI,prospect_vertical_70_ac1_ev,Joinable,65.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'Employer', 'NumberChildren', 'CreditRating', 'NumberCars', 'AddressLine2', 'PostalCode', 'Gender', 'NumberCreditCards', 'FirstName', 'Income', 'Phone', 'AddressLine1', 'MiddleInitial', 'City', 'LastName', 'State', 'Country']","['prospect_AgencyID', 'prospect_FirstName', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_PostalCode', 'prospect_AddressLine1', 'prospect_AddressLine2', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag']",,0.8,0.8,0.8
27918,TPC-DI,prospect_both_50_30_ac3_ev,Joinable,65.0,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'MaritalStatus', 'NumberChildren', 'Age', 'AddressLine2', 'NetWorth', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'PostalCode', 'City', 'State']","['gncd', 'ntwrth', 'phn', 'ncm', 'ddrssln2', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.44,0.33,0.67
27922,TPC-DI,prospect_both_50_50_ac1_ev,Joinable,65.0,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","['AgencyID', 'Country', 'Gender', 'FirstName', 'MiddleInitial', 'Income', 'Age', 'LastName', 'State', 'NumberCreditCards', 'NetWorth', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'Phone']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.73,0.73,0.73
27923,TPC-DI,prospect_both_50_70_ac2_ev,Joinable,65.0,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]","['AgencyID', 'City', 'MiddleInitial', 'NumberCreditCards', 'AddressLine2', 'Age', 'CreditRating', 'LastName', 'MaritalStatus', 'Gender', 'Phone', 'OwnOrRentFlag', 'Country', 'AddressLine1', 'NumberChildren', 'FirstName', 'PostalCode', 'State']","['AgID', 'LaNa', 'NeWor', 'Ph', 'Inc', 'AddL1', 'AddL2', 'Em', 'CrRat', 'Ci', 'A', 'MiIn', 'Ge', 'NumCrCar', 'NuC', 'NuChi', 'MarSt', 'OORFl', 'Coun']",,0.64,0.53,0.8
27930,TPC-DI,prospect_vertical_70_ac4_ev,Joinable,65.0,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Gender', 'MiddleInitial', 'Employer', 'State', 'Age', 'AddressLine2', 'OwnOrRentFlag', 'Income', 'City', 'NumberCars', 'NumberCreditCards', 'NetWorth', 'MaritalStatus', 'FirstName', 'LastName', 'AddressLine1', 'PostalCode']","['prospect_AgID', 'prospect_FirN', 'prospect_Ph', 'prospect_NWor', 'prospect_In', 'prospect_AddL2', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ci', 'prospect_A', 'prospect_St', 'prospect_MidInit', 'prospect_Ge', 'prospect_NumCreCar', 'prospect_NumChil', 'prospect_MaSta', 'prospect_NuCa', 'prospect_OORFl', 'prospect_Coun']",,0.64,0.47,1.0
27939,TPC-DI,prospect_vertical_30_ac4_ev,Joinable,65.0,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'Employer', 'CreditRating', 'PostalCode', 'FirstName', 'AddressLine2', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine1', 'City', 'State', 'Country', 'Phone']","['prospect_AgeID', 'prospect_FirN', 'prospect_NWor', 'prospect_PoCo', 'prospect_In', 'prospect_AdLi2', 'prospect_Em', 'prospect_CrRat', 'prospect_Ag', 'prospect_NumCrCar', 'prospect_NumC', 'prospect_NuChil', 'prospect_MarSta', 'prospect_OwOReF']",,0.25,0.17,0.5
27944,TPC-DI,prospect_vertical_1_ac5_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_g', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg']",,0.0,0.0,0.0
27962,TPC-DI,prospect_both_50_70_ac4_ev,Joinable,65.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'MaritalStatus', 'NumberChildren', 'Phone', 'State', 'Income', 'NetWorth', 'Gender', 'FirstName', 'CreditRating', 'Employer', 'City', 'MiddleInitial', 'PostalCode', 'Age', 'LastName', 'AddressLine1', 'AddressLine2']","['prospect_AgeID', 'prospect_FiNa', 'prospect_Ph', 'prospect_In', 'prospect_NeWo', 'prospect_PosCo', 'prospect_Emp', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_Sta', 'prospect_MiInit', 'prospect_Ge', 'prospect_NumCrCa', 'prospect_NumC', 'prospect_NumChil', 'prospect_MaSta', 'prospect_OOReF', 'prospect_Co']",,0.64,0.6,0.69
27981,TPC-DI,prospect_vertical_50_ac2_ev,Joinable,65.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'AddressLine1', 'PostalCode', 'Income', 'FirstName', 'Phone', 'CreditRating', 'Employer', 'MaritalStatus', 'Age', 'NumberChildren', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'City']","['AgeID', 'FiN', 'Pho', 'NeWo', 'PoCo', 'Inc', 'AddLi1', 'Em', 'CreRa', 'Ag', 'St', 'NuCrCar', 'NumC', 'NumChil', 'MarSt', 'OwORF', 'Cou']",,0.55,0.55,0.55
27988,TPC-DI,prospect_both_50_30_ac4_ev,Joinable,65.0,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'OwnOrRentFlag', 'Employer', 'Country', 'FirstName', 'AddressLine1', 'LastName', 'MiddleInitial', 'Gender', 'AddressLine2', 'PostalCode', 'City', 'State', 'Phone']","['prospect_AgID', 'prospect_FiN', 'prospect_NeWor', 'prospect_In', 'prospect_AdLi1', 'prospect_Em', 'prospect_CrRat', 'prospect_A', 'prospect_NuCreCa', 'prospect_MarSt', 'prospect_NuCa', 'prospect_NuCh', 'prospect_OwORFl', 'prospect_Co']",,0.25,0.17,0.5
28005,TPC-DI,prospect_both_50_70_ac5_ev,Joinable,65.0,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'FirstName', 'NetWorth', 'Employer', 'NumberCreditCards', 'LastName', 'AddressLine2', 'MaritalStatus', 'Gender', 'Phone', 'NumberChildren', 'Age', 'City', 'Country', 'NumberCars', 'MiddleInitial', 'AddressLine1', 'PostalCode']","['prospect_gncd', 'prospect_lstnm', 'prospect_frstnm', 'prospect_phn', 'prospect_ntwrth', 'prospect_ncm', 'prospect_ddrssln2', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_nmbrchldrn', 'prospect_wnrrntflg', 'prospect_cntr']",,0.5,0.33,1.0
28015,TPC-DI,prospect_both_50_1_ac3_ev,Joinable,65.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country']","['gncd', 'phn', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'g', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg']",,0.0,0.0,0.0
28037,TPC-DI,prospect_both_50_70_ac3_ev,Joinable,65.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","['AgencyID', 'CreditRating', 'City', 'Gender', 'PostalCode', 'Phone', 'NumberChildren', 'OwnOrRentFlag', 'Income', 'AddressLine1', 'LastName', 'MiddleInitial', 'Employer', 'Country', 'NetWorth', 'FirstName', 'AddressLine2', 'State']","['gncd', 'lstnm', 'phn', 'ncm', 'pstlcd', 'ntwrth', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.58,0.47,0.78
28045,TPC-DI,prospect_both_50_30_ac2_ev,Joinable,65.0,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'Age', 'NumberChildren', 'PostalCode', 'Country', 'MaritalStatus', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'City', 'State']","['AgeID', 'Pho', 'NWo', 'PoCo', 'Inc', 'Em', 'CreRat', 'A', 'NuCreCa', 'NuC', 'NuChi', 'MariSta', 'Co', 'OwORF']",,0.8,1.0,0.67
28046,TPC-DI,prospect_vertical_70_ec_ev,Joinable,65.0,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'CreditRating', 'Employer', 'OwnOrRentFlag', 'AddressLine1', 'Phone', 'NetWorth', 'PostalCode', 'Income', 'MaritalStatus', 'Age', 'Country', 'Gender', 'State', 'NumberCreditCards', 'LastName', 'FirstName', 'MiddleInitial']","['AgencyID', 'Phone', 'NetWorth', 'Income', 'PostalCode', 'AddressLine1', 'AddressLine2', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'Gender', 'NumberCreditCards', 'NumberCars', 'MaritalStatus', 'NumberChildren', 'Country', 'OwnOrRentFlag']",,0.88,1.0,0.79
28048,TPC-DI,prospect_both_50_50_ac5_ev,Joinable,65.0,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","['AgencyID', 'NetWorth', 'Age', 'AddressLine1', 'CreditRating', 'State', 'Employer', 'MaritalStatus', 'Income', 'PostalCode', 'NumberCars', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine2']","['prospect_gncd', 'prospect_phn', 'prospect_ntwrth', 'prospect_pstlcd', 'prospect_ncm', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_nmbrcrs', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",,0.44,0.36,0.57
