,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
37514,TPC-DI,prospect_horizontal_50_ac1_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_FirstName', 'prospect_AgencyID', 'prospect_LastName', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_Phone', 'prospect_AddressLine1', 'prospect_NetWorth', 'prospect_Income', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.87,0.77,1.0
37522,TPC-DI,prospect_horizontal_100_ac5_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_frstnm', 'prospect_gncd', 'prospect_lstnm', 'prospect_phn', 'prospect_ddrssln2', 'prospect_pstlcd', 'prospect_ntwrth', 'prospect_ncm', 'prospect_ddrssln1', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_nmbrcrs', 'prospect_wnrrntflg', 'prospect_cntr']",,0.43,0.27,1.0
37533,TPC-DI,prospect_horizontal_0_ac1_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_AgencyID', 'prospect_LastName', 'prospect_FirstName', 'prospect_Phone', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_AddressLine1', 'prospect_Income', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.9,0.82,1.0
37558,TPC-DI,prospect_horizontal_0_ac3_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['frstnm', 'lstnm', 'gncd', 'pstlcd', 'phn', 'ddrssln2', 'ntwrth', 'ncm', 'ddrssln1', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'mrtlstts', 'nmbrchldrn', 'wnrrntflg', 'cntr']",,0.53,0.36,1.0
37562,TPC-DI,prospect_horizontal_0_ac5_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_gncd', 'prospect_frstnm', 'prospect_lstnm', 'prospect_pstlcd', 'prospect_phn', 'prospect_ddrssln2', 'prospect_ntwrth', 'prospect_ddrssln1', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",,0.43,0.27,1.0
37580,TPC-DI,prospect_horizontal_0_ac5_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_frstnm', 'prospect_lstnm', 'prospect_gncd', 'prospect_pstlcd', 'prospect_phn', 'prospect_ddrssln2', 'prospect_ntwrth', 'prospect_ddrssln1', 'prospect_ncm', 'prospect_mplr', 'prospect_crdtrtng', 'prospect_ct', 'prospect_g', 'prospect_stt', 'prospect_mddlntl', 'prospect_gndr', 'prospect_nmbrcrdtcrds', 'prospect_nmbrcrs', 'prospect_nmbrchldrn', 'prospect_mrtlstts', 'prospect_wnrrntflg', 'prospect_cntr']",,0.37,0.23,1.0
37581,TPC-DI,prospect_horizontal_100_ac2_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgeID', 'LaN', 'FiN', 'PoCo', 'AdL2', 'Ph', 'Inc', 'AddrLi1', 'NWor', 'Empl', 'CreRat', 'C', 'A', 'Sta', 'MiInit', 'Gen', 'NumCreCa', 'NumC', 'NumCh', 'MarSta', 'OORFl', 'Co']",,0.71,0.55,1.0
37584,TPC-DI,prospect_horizontal_100_ac4_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LN', 'prospect_AgeID', 'prospect_FirNa', 'prospect_PosCo', 'prospect_Pho', 'prospect_AddrL2', 'prospect_AddrL1', 'prospect_NeWor', 'prospect_Inc', 'prospect_Empl', 'prospect_CreRat', 'prospect_C', 'prospect_Ag', 'prospect_Sta', 'prospect_MiIn', 'prospect_Ge', 'prospect_NuCrCar', 'prospect_NumC', 'prospect_MariSt', 'prospect_NuChil', 'prospect_OwORFl', 'prospect_Cou']",,0.43,0.27,1.0
37595,TPC-DI,prospect_horizontal_0_ac3_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['lstnm', 'frstnm', 'gncd', 'pstlcd', 'ddrssln1', 'phn', 'ddrssln2', 'ncm', 'ntwrth', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrcrs', 'nmbrchldrn', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.53,0.36,1.0
37628,TPC-DI,prospect_horizontal_50_ac2_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LN', 'FirNa', 'AgID', 'AddLi1', 'PosCo', 'AddrLi2', 'Ph', 'In', 'NeWor', 'Em', 'CrRat', 'C', 'A', 'Sta', 'MiIni', 'Gen', 'NumCreCar', 'NuCa', 'NumChi', 'MariSta', 'OwORF', 'Cou']",,0.62,0.45,1.0
37635,TPC-DI,prospect_horizontal_50_ac4_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_FirN', 'prospect_LaN', 'prospect_AgID', 'prospect_AddLi2', 'prospect_Pho', 'prospect_PosCo', 'prospect_Inc', 'prospect_AddLi1', 'prospect_NeWor', 'prospect_Em', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidInit', 'prospect_Gen', 'prospect_NuCreCa', 'prospect_NumCh', 'prospect_MarSt', 'prospect_NuC', 'prospect_OwOReF', 'prospect_Cou']",,0.58,0.41,1.0
37650,TPC-DI,prospect_horizontal_50_ac2_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgID', 'FirN', 'LaNa', 'AddLi2', 'PoCo', 'AddrLi1', 'Pho', 'NWo', 'Inc', 'Em', 'CreRa', 'Ci', 'Ag', 'St', 'MiIn', 'Ge', 'NumCreCa', 'NumCh', 'NuCa', 'MaSta', 'OORFl', 'Co']",,0.67,0.5,1.0
37656,TPC-DI,prospect_horizontal_0_ac1_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LastName', 'prospect_AgencyID', 'prospect_FirstName', 'prospect_PostalCode', 'prospect_AddressLine2', 'prospect_Phone', 'prospect_NetWorth', 'prospect_Income', 'prospect_AddressLine1', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_NumberCars', 'prospect_NumberChildren', 'prospect_MaritalStatus', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.87,0.77,1.0
37699,TPC-DI,prospect_horizontal_50_ac4_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_FirN', 'prospect_AgeID', 'prospect_LNa', 'prospect_PoCo', 'prospect_AddLi2', 'prospect_AddL1', 'prospect_NWor', 'prospect_Pho', 'prospect_In', 'prospect_Emp', 'prospect_CrRat', 'prospect_Ci', 'prospect_Ag', 'prospect_Sta', 'prospect_MiIni', 'prospect_Gen', 'prospect_NuCreCar', 'prospect_NumC', 'prospect_MaSt', 'prospect_NuCh', 'prospect_OORFl', 'prospect_Coun']",,0.31,0.18,1.0
37703,TPC-DI,prospect_horizontal_0_ec_av,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'AddressLine2', 'Phone', 'PostalCode', 'AddressLine1', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.95,0.91,1.0
37707,TPC-DI,prospect_horizontal_0_ac4_ev,Unionable,87.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LaNa', 'prospect_FiN', 'prospect_AgeID', 'prospect_PoCo', 'prospect_AdLi2', 'prospect_Ph', 'prospect_NeWo', 'prospect_AddrL1', 'prospect_In', 'prospect_Em', 'prospect_CreRat', 'prospect_C', 'prospect_A', 'prospect_St', 'prospect_MidIn', 'prospect_Gen', 'prospect_NuCreCar', 'prospect_NumChi', 'prospect_NumC', 'prospect_MaSt', 'prospect_OwOReF', 'prospect_Co']",,0.58,0.41,1.0
37728,TPC-DI,prospect_horizontal_50_ac4_ev,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LaN', 'prospect_FirN', 'prospect_AgID', 'prospect_AddLi2', 'prospect_PosCo', 'prospect_Pho', 'prospect_AddLi1', 'prospect_Inc', 'prospect_NeWor', 'prospect_Em', 'prospect_CreRa', 'prospect_Ci', 'prospect_Ag', 'prospect_St', 'prospect_MidInit', 'prospect_Gen', 'prospect_NuCreCa', 'prospect_NumCh', 'prospect_NuC', 'prospect_MarSt', 'prospect_OwOReF', 'prospect_Cou']",,0.24,0.14,1.0
37745,TPC-DI,prospect_horizontal_100_ec_av,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['AgencyID', 'LastName', 'FirstName', 'PostalCode', 'Phone', 'AddressLine2', 'NetWorth', 'Income', 'AddressLine1', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.98,0.95,1.0
37752,TPC-DI,prospect_horizontal_100_ec_ev,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FirstName', 'AgencyID', 'LastName', 'PostalCode', 'AddressLine1', 'Phone', 'AddressLine2', 'NetWorth', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.98,0.95,1.0
37776,TPC-DI,prospect_horizontal_50_ac2_av,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LN', 'FirNa', 'AgID', 'PosCo', 'NeWor', 'AddrLi2', 'Ph', 'In', 'AddLi1', 'Em', 'CrRat', 'C', 'A', 'Sta', 'MiIni', 'Gen', 'NumCreCar', 'NumChi', 'NuCa', 'MariSta', 'OwORF', 'Cou']",,0.58,0.41,1.0
37778,TPC-DI,prospect_horizontal_0_ac1_av,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['prospect_LastName', 'prospect_FirstName', 'prospect_AgencyID', 'prospect_PostalCode', 'prospect_Phone', 'prospect_AddressLine2', 'prospect_Income', 'prospect_AddressLine1', 'prospect_NetWorth', 'prospect_Employer', 'prospect_CreditRating', 'prospect_City', 'prospect_Age', 'prospect_State', 'prospect_MiddleInitial', 'prospect_Gender', 'prospect_NumberCreditCards', 'prospect_MaritalStatus', 'prospect_NumberChildren', 'prospect_NumberCars', 'prospect_OwnOrRentFlag', 'prospect_Country']",,0.53,0.36,1.0
37791,TPC-DI,prospect_horizontal_0_ac2_av,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['FiN', 'AgeID', 'LaN', 'PosC', 'Ph', 'AdLi2', 'AdL1', 'Inc', 'NeWo', 'Em', 'CrRat', 'Ci', 'Ag', 'Sta', 'MidInit', 'Ge', 'NuCreCa', 'NuCh', 'NumC', 'MariSta', 'OOReFl', 'Coun']",,0.37,0.23,1.0
37792,TPC-DI,prospect_horizontal_50_ec_ev,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'AgencyID', 'FirstName', 'PostalCode', 'AddressLine2', 'Phone', 'NetWorth', 'AddressLine1', 'Income', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.98,0.95,1.0
37794,TPC-DI,prospect_horizontal_0_ec_av,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['LastName', 'FirstName', 'AgencyID', 'PostalCode', 'AddressLine2', 'AddressLine1', 'Phone', 'Income', 'NetWorth', 'Employer', 'CreditRating', 'City', 'Age', 'State', 'MiddleInitial', 'Gender', 'NumberCreditCards', 'NumberChildren', 'NumberCars', 'MaritalStatus', 'OwnOrRentFlag', 'Country']",,0.98,0.95,1.0
37799,TPC-DI,prospect_horizontal_50_ac3_ev,Unionable,88.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['AgencyID', 'LastName', 'FirstName', 'MiddleInitial', 'Gender', 'AddressLine1', 'AddressLine2', 'PostalCode', 'City', 'State', 'Country', 'Phone', 'Income', 'NumberCars', 'NumberChildren', 'MaritalStatus', 'Age', 'CreditRating', 'OwnOrRentFlag', 'Employer', 'NumberCreditCards', 'NetWorth']","['gncd', 'lstnm', 'frstnm', 'pstlcd', 'phn', 'ddrssln2', 'ddrssln1', 'ntwrth', 'ncm', 'mplr', 'crdtrtng', 'ct', 'g', 'stt', 'mddlntl', 'gndr', 'nmbrcrdtcrds', 'nmbrchldrn', 'nmbrcrs', 'mrtlstts', 'wnrrntflg', 'cntr']",,0.31,0.18,1.0
